movieId,movieYear,movieURL,movieTitle,critic_score,critic_sentiment,audience_score,audience_sentiment,release_date_theaters,release_date_streaming,rating,original_language,runtime
f58a7ec9-c46c-43f1-bac8-cd6ea58b59c8,2023,https://www.rottentomatoes.com/m/leave_the_world_behind_2023,Leave the World Behind,73,positive,35,negative,"Nov 22, 2023, Limited",8-Dec-23,R (Language|Drug Use|Brief Bloody Images|Some Sexual Content),English,2h 20m
f5e5ea5f-9053-3675-81c7-009bc948fa91,2023,https://www.rottentomatoes.com/m/strays_2023,Strays,53,negative,69,positive,"Aug 18, 2023, Wide",5-Sep-23,R (Drug Use|Crude and Sexual Content|Pervasive Language),English,1h 33m
f5eacab0-95f7-31e1-8e7d-a588ce098593,2023,https://www.rottentomatoes.com/m/in_my_mothers_skin,In My Mother's Skin,86,positive,48,negative,,12-Oct-23,,Tagalog,1h 37m
f63f1a3f-1e9c-4b4a-b0ec-62a7b940c56f,2023,https://www.rottentomatoes.com/m/blueback,Blueback,71,positive,56,negative,"Mar 3, 2023, Limited",21-Apr-23,PG,English,1h 42m
f67c6571-1396-347c-8085-027a9b208b5d,2023,https://www.rottentomatoes.com/m/the_retirement_plan,The Retirement Plan,60,positive,41,negative,"Sep 15, 2023, Wide",17-Oct-23,R (Violence|Pervasive Language),English,1h 43m
f6cbc977-60c4-4831-9e8a-4781e75642b6,2023,https://www.rottentomatoes.com/m/perfect_days_2023,Perfect Days,96,positive,89,positive,"Nov 10, 2023, Limited",5-Mar-24,PG (Smoking|Partial Nudity|Some Language),Japanese,2h 4m
f708a72d-3f16-3622-b886-e56a75d03993,2023,https://www.rottentomatoes.com/m/summoning_sylvia,Summoning Sylvia,100,positive,86,positive,"Mar 31, 2023, Limited",7-Apr-23,R (Sexual Content and Language),English,1h 14m
f77bed61-35b5-40e3-9ba7-7cea37d80d20,2023,https://www.rottentomatoes.com/m/nightsiren,Nightsiren,93,positive,87,positive,"Sep 22, 2023, Limited",24-Oct-23,,Slovak,1h 49m
f880f7d4-9c06-3277-9941-742a6791b5b9,2023,https://www.rottentomatoes.com/m/unseen_2023,Unseen,82,positive,67,positive,,7-Mar-23,,English,1h 16m
f8d6d81a-0706-40f2-8212-b1e988d34590,2023,https://www.rottentomatoes.com/m/monster_inside_americas_most_extreme_haunted_house,Monster Inside: America's Most Extreme Haunted House,,,76,positive,,12-Oct-23,,English,
f8f3f416-c716-448a-b689-1c82c4a709cb,2023,https://www.rottentomatoes.com/m/hemisphere,Hemisphere,100,positive,82,positive,,24-Oct-23,,English,1h 30m
f90cf0b0-afab-39fb-9ddd-ebcb3629c9c3,2023,https://www.rottentomatoes.com/m/may_december,May December,91,positive,65,positive,"Nov 17, 2023, Limited",1-Dec-23,R (Graphic Nudity|Drug Use|Language|Some Sexual Content),English,1h 53m
f933b0d8-3b13-3748-90ec-31ca0f130d3c,2023,https://www.rottentomatoes.com/m/finestkind,Finestkind,29,negative,62,positive,,15-Dec-23,R (Some Violence|Drug Material|Sexual Content|Pervasive Language),English,2h 6m
fa2abea7-72d1-37c1-a1e3-1368eca42689,2023,https://www.rottentomatoes.com/m/eye_of_the_storm_2023,Eye of the Storm,83,positive,,,,15-Aug-23,,Chinese,1h 58m
fa3b0d87-2107-424a-a3d6-125297952fe6,2023,https://www.rottentomatoes.com/m/swallowed_2022,Swallowed,82,positive,75,positive,,14-Feb-23,R (Pervasive Language|Drug Content|Disturbing/Violent Content|Some Sexual References|Strong Graphic Nudity),English,1h 33m
fa3c3130-8b71-442c-a700-d3182ecad76f,2023,https://www.rottentomatoes.com/m/dark_nature_2022,Dark Nature,72,positive,12,negative,"May 19, 2023, Limited",23-May-23,,English,1h 25m
fab5b7d5-d25a-333e-9eee-216054719257,2023,https://www.rottentomatoes.com/m/robots_2023,Robots,18,negative,39,negative,"May 19, 2023, Limited",19-May-23,R (Sexual Content|Pervasive Language),English,1h 33m
fad5a5c8-d312-4afc-86d2-839c07a584d0,2023,https://www.rottentomatoes.com/m/hard_feelings_2023,Hard Feelings,40,negative,48,negative,,24-May-23,,German,1h 42m
fae22187-19a2-3159-84ff-2754fd2710e5,2023,https://www.rottentomatoes.com/m/die_hart_the_movie,Die Hart the Movie,43,negative,27,negative,,24-Feb-23,,English,1h 18m
fb281f3f-c572-37fb-ab30-3b0ee07d8454,2023,https://www.rottentomatoes.com/m/the_super_mario_bros_movie,The Super Mario Bros. Movie,59,negative,95,positive,"Apr 5, 2023, Wide",16-May-23,PG (Action and Mild Violence),English,1h 32m
fc26a045-a73d-4580-9015-afceab772ba8,2023,https://www.rottentomatoes.com/m/bawaal,Bawaal,21,negative,69,positive,,21-Jul-23,,Hindi,2h 17m
fc473603-20ca-40a5-b11b-2d6b49ba36b0,2023,https://www.rottentomatoes.com/m/the_persian_version,The Persian Version,84,positive,93,positive,"Oct 20, 2023, Limited",5-Dec-23,R (Some Sexual References|Language),English,1h 47m
fc6dd82c-952b-31c7-b6ee-8056487fcde2,2023,https://www.rottentomatoes.com/m/a_haunting_in_venice,A Haunting in Venice,75,positive,77,positive,"Sep 15, 2023, Wide",31-Oct-23,PG-13 (Some Strong Violence|Disturbing Images|Thematic Elements),English,1h 43m
fc9456be-bdfe-3dfb-98ff-ba7dcd5d620c,2023,https://www.rottentomatoes.com/m/kill_boksoon,Kill Boksoon,77,positive,80,positive,,31-Mar-23,TV-MA (Language|Smoking|Violence),Korean,2h 17m
fd172493-88df-3d55-bcd3-d8b4a0c9f462,2023,https://www.rottentomatoes.com/m/night_of_the_hunted_2023,Night of the Hunted,58,negative,39,negative,,20-Oct-23,,English,1h 34m
fd650d68-be02-4a76-a3de-7186ae6c2924,2023,https://www.rottentomatoes.com/m/it_lives_inside_2023,It Lives Inside,64,positive,47,negative,"Sep 22, 2023, Wide",10-Oct-23,PG-13 (Brief Strong Language|Bloody Images|Teen Drug Use|Terror|Violent Content),English,1h 39m
fd9653ac-e47a-4efa-b3ef-6454d9d62df4,2023,https://www.rottentomatoes.com/m/sisu_2022,Sisu,94,positive,88,positive,"Apr 28, 2023, Wide",16-May-23,R (Language|Gore|Strong Bloody Violence),Finnish,1h 31m
fde33bb7-fc88-4b00-b190-f0affbbe4a31,2023,https://www.rottentomatoes.com/m/chevalier_2022,Chevalier,77,positive,97,positive,"Apr 21, 2023, Wide",16-Jun-23,PG-13 (Suggestive Material|Some Strong Language|Thematic Content|Violence),English,1h 47m
fde71436-f4ed-323f-b23d-6e0ce470d4ba,2023,https://www.rottentomatoes.com/m/john_wick_chapter_4,John Wick: Chapter 4,94,positive,93,positive,"Mar 24, 2023, Wide",23-May-23,R (Some Language|Pervasive Strong Violence),English,2h 49m
fdffd8a0-f466-3124-8faf-8a8ceb228ac0,2023,https://www.rottentomatoes.com/m/ferrari_2023,Ferrari,72,positive,74,positive,"Dec 25, 2023, Wide",23-Jan-24,R (Language|Graphic Images|Sexual Content|Some Violent Content),English,2h 10m
fe02526f-19a5-372c-949a-e0266ee07f12,2023,https://www.rottentomatoes.com/m/target_2023,Target,,,98,positive,,18-Apr-23,,English,1h 30m
fe1b0a52-d017-3b23-8b5c-397ce08ddcf0,2023,https://www.rottentomatoes.com/m/surrounded_2021,Surrounded,89,positive,81,positive,,20-Jun-23,R (Violence and Language),English,1h 41m
fe439a94-0e54-34aa-ba97-3253a3fe42fe,2023,https://www.rottentomatoes.com/m/rustin_2023,Rustin,84,positive,83,positive,"Nov 3, 2023, Limited",17-Nov-23,PG-13 (Some Violence|Racial Slurs|Thematic Material|Language|Brief Drug Use|Sexual Material|Smoking),English,1h 48m
ff9918ce-f29e-3e6c-a421-166c60742d9a,2023,https://www.rottentomatoes.com/m/killers_of_the_flower_moon,Killers of the Flower Moon,93,positive,84,positive,"Oct 20, 2023, Wide",5-Dec-23,R (Some Grisly Images|Language|Violence),English,3h 26m
ffdcfeea-d1ad-328f-bc08-f5a9434c454e,2023,https://www.rottentomatoes.com/m/knock_at_the_cabin,Knock at the Cabin,67,positive,63,positive,"Feb 3, 2023, Wide",21-Feb-23,R (Violence and Language),English,1h 40m
